Sex,Age,Fat_Class,Employment,Recipe_Website_Usage,Cooking_Freq,Cooking_Exp,Goal,Mood,Physical_Activity,Sleep,Stressed,Depressed,Restriction,Main_Pers,Main_Pop,Second_Pers,Second_Pop,Dessert_Pers,Dessert,PopQ11,Q12,Q13,Q14,Q15,Q16,Q17,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Code
m:q,35-45:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Monthly:q,Weekly:q,2:q,Lose weight:q,Good:q,no:q,low:q,yes:q,yes:q,-vegetarian--lactosefree-,https://ricette.giallozafferano.it/Zuppa-di-ceci.html,https://ricette.giallozafferano.it/Spaghetti-all-Amatriciana.html,https://ricette.giallozafferano.it/Frittata-di-patate-e-peperoni.html,https://ricette.giallozafferano.it/Insalata-tiepida-di-polpo-e-patate.html,https://ricette.giallozafferano.it/Dorayaki.html,https://ricette.giallozafferano.it/Pancakes-allo-sciroppo-d-acero.html,Left side recipe,3,3,3,3,yes,,Right side recipe,4,4,4,4,yes,,Right side recipe,3,3,3,4,yes,1295427
f:q,>65:q,Standard Weight (BMI 19-22.9):q,Unemployed:q,Weekly:q,Daily:q,4:q,No goals:q,Good:q,high:q,high:q,no:q,no:q,-vegetarian-,https://ricette.giallozafferano.it/Gnocchi-alla-sorrentina.html,https://ricette.giallozafferano.it/Spaghetti-all-Amatriciana.html,https://ricette.giallozafferano.it/Arrosto-veg.html,https://ricette.giallozafferano.it/Spezzatino-di-vitello-con-patate.html,https://ricette.giallozafferano.it/Millefoglie.html,https://ricette.giallozafferano.it/Crepes-dolci-e-salate-ricetta-base.html,Left side recipe,4,2,1,3,no,,Left side recipe,4,5,3,3,no,,None of these two,,,,,,7683404
f:q,25-35:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Weekly:q,3:q,Lose weight:q,Bad:q,low:q,high:q,yes:q,yes:q,,https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,https://ricette.giallozafferano.it/Spaghetti-alle-vongole.html,https://ricette.giallozafferano.it/Baccala-al-forno.html,https://ricette.giallozafferano.it/Insalata-tiepida-di-polpo-e-patate.html,https://ricette.giallozafferano.it/Baci-di-dama.html,https://ricette.giallozafferano.it/Tortino-di-cioccolato-con-cuore-fondente.html,None of these two,,,,,,,None of these two,,,,,,,Left side recipe,4,1,1,1,yes,2374932
f:q,25-35:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Weekly:q,Weekly:q,4:q,Lose weight:q,Neutral:q,no:q,high:q,no:q,no:q,-lactosefree-,https://ricette.giallozafferano.it/Lasagne-vegane.html,https://ricette.giallozafferano.it/Spaghetti-all-Amatriciana.html,https://ricette.giallozafferano.it/Insalata-tiepida-di-polpo-e-patate.html,https://ricette.giallozafferano.it/Polpette-al-sugo.html,https://ricette.giallozafferano.it/Torrone-morbido.html,https://ricette.giallozafferano.it/Tortino-di-cioccolato-con-cuore-fondente.html,Right side recipe,5,5,5,4,yes,,Right side recipe,5,4,5,4,yes,,Left side recipe,4,5,4,5,yes,4941246
m:q,25-35:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Weekly:q,1:q,No goals:q,Good:q,no:q,low:q,yes:q,no:q,-vegetarian-,,,,,,,None of these two,4,5,4,5,no,,None of these two,,,,,,,Right side recipe,5,4,5,4,no,7025412
m:q,25-35:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Weekly:q,1:q,No goals:q,Good:q,no:q,low:q,yes:q,no:q,-vegetarian-,,,,,,,None of these two,4,5,4,5,no,,None of these two,,,,,,,Right side recipe,5,4,5,4,no,9020192
f:q,25-35:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Daily:q,Weekly:q,4:q,Gain weight:q,Good:q,no:q,high:q,yes:q,yes:q,-lactosefree-,https://ricette.giallozafferano.it/Cacciucco-alla-livornese.html,https://ricette.giallozafferano.it/Spaghetti-alle-vongole.html,https://ricette.giallozafferano.it/Lonza-di-maiale-ripiena.html,,,,Left side recipe,4,3,5,4,no,,Right side recipe,3,2,4,5,yes,,Left side recipe,3,5,3,3,yes,6354716
m:q,45-55:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Daily:q,Daily:q,4:q,No goals:q,Good:q,no:q,low:q,no:q,no:q,-vegetarian-,,https://ricette.giallozafferano.it/Spaghetti-Cacio-e-Pepe.html,https://ricette.giallozafferano.it/Parmigiana-di-zucchine.html,,,,Right side recipe,4,4,5,4,no,,Left side recipe,3,3,3,3,yes,,None of these two,,,,,,6731046
m:q,25-35:q,Standard Weight (BMI 19-22.9):q,Public company staff:q,Weekly:q,Daily:q,3:q,Gain weight:q,Good:q,no:q,low:q,no:q,no:q,,https://ricette.giallozafferano.it/Risotto-alla-pescatora.html,https://ricette.giallozafferano.it/Lasagne-alla-Bolognese.html,https://ricette.giallozafferano.it/Ossibuchi-alla-milanese.html,https://ricette.giallozafferano.it/Insalata-tiepida-di-polpo-e-patate.html,https://ricette.giallozafferano.it/Rotolo-alla-Nutella.html,https://ricette.giallozafferano.it/Tiramisu.html,Right side recipe,3,3,3,5,no,,Left side recipe,4,3,3,2,no,,Left side recipe,3,1,1,5,no,8883499
m:q,55-65:q,Overweight (BMI 23.0–24.9):q,Public company staff:q,Weekly:q,Weekly:q,3:q,Lose weight:q,Good:q,low:q,high:q,no:q,no:q,,,,,,,,Left side recipe,4,4,5,3,no,,Left side recipe,4,4,4,3,no,,Right side recipe,4,4,4,2,no,6125188
m:q,45-55:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Rarely:q,Daily:q,3:q,Lose weight:q,Neutral:q,no:q,high:q,no:q,no:q,-lactosefree--glutenfree--lownickel-,,,,,,,Left side recipe,1,1,2,1,no,,Left side recipe,2,1,2,1,no,,Left side recipe,1,1,1,1,no,2649997
m:q,>65:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Daily:q,4:q,Lose weight:q,Good:q,no:q,high:q,no:q,no:q,-light-,,,,,,,Left side recipe,4,4,4,3,yes,,Right side recipe,4,4,4,4,yes,,None of these two,,,,,,1865184
f:q,>65:q,Standard Weight (BMI 19-22.9):q,Unemployed:q,Monthly:q,Daily:q,4:q,No goals:q,Good:q,low:q,low:q,no:q,no:q,,https://ricette.giallozafferano.it/Ravioli-alla-crema-di-formaggio-e-uova.html,https://ricette.giallozafferano.it/Lasagne-alla-Bolognese.html,https://ricette.giallozafferano.it/Vitello-tonnato-alla-maniera-antica.html,https://ricette.giallozafferano.it/Salmone-croccante.html,https://ricette.giallozafferano.it/Biscotti-della-fortuna.html,https://ricette.giallozafferano.it/Pancakes-allo-sciroppo-d-acero.html,Right side recipe,5,3,3,1,no,,None of these two,,,,,,,Right side recipe,5,1,1,3,no,4609840
m:q,35-45:q,Class I obesity (BMI 25.0–29.9):q,Public company staff:q,Monthly:q,Weekly:q,3:q,Lose weight:q,Neutral:q,low:q,low:q,yes:q,no:q,,https://ricette.giallozafferano.it/Risotto-alla-pescatora.html,https://ricette.giallozafferano.it/Spaghetti-all-Amatriciana.html,https://ricette.giallozafferano.it/Baccala-agli-asparagi.html,https://ricette.giallozafferano.it/Polpette-al-sugo.html,https://ricette.giallozafferano.it/Cookies.html,https://ricette.giallozafferano.it/Tiramisu.html,Left side recipe,5,5,4,2,no,,Left side recipe,5,4,3,2,no,,Right side recipe,5,2,1,3,no,9549170
m:q,25-35:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Weekly:q,Daily:q,3:q,Gain weight:q,Good:q,no:q,high:q,no:q,no:q,-light-,,,,,,,Right side recipe,3,3,3,3,no,,Right side recipe,3,3,1,4,no,,Right side recipe,4,4,4,4,yes,9850475
f:q,25-35:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Weekly:q,Weekly:q,3:q,Lose weight:q,Neutral:q,no:q,low:q,no:q,yes:q,,https://ricette.giallozafferano.it/Insalata-di-riso-al-profumo-di-mare.html,https://ricette.giallozafferano.it/Pasta-alla-gricia.html,https://ricette.giallozafferano.it/Arrosto-di-vitello-al-forno-con-patate.html,https://ricette.giallozafferano.it/Polpettine-di-tonno-e-ricotta.html,https://ricette.giallozafferano.it/Rotolo-alla-Nutella.html,https://ricette.giallozafferano.it/Pancakes-allo-sciroppo-d-acero.html,Left side recipe,3,4,4,2,no,,None of these two,,,,,,,Left side recipe,5,1,1,1,no,5970665
m:q,25-35:q,Overweight (BMI 23.0–24.9):q,Public company staff:q,Weekly:q,Monthly:q,3:q,Lose weight:q,Neutral:q,no:q,high:q,yes:q,no:q,-vegetarian--lownickel-,https://ricette.giallozafferano.it/Lasagne-al-pesto.html,https://ricette.giallozafferano.it/Spaghetti-alla-Carbonara.html,https://ricette.giallozafferano.it/Cotoletta-di-zucchine-e-scamorza.html,https://ricette.giallozafferano.it/Salmone-croccante.html,https://ricette.giallozafferano.it/Gelato-allo-yogurt-e-frutta-su-stecco.html,https://ricette.giallozafferano.it/Tiramisu.html,Right side recipe,5,4,5,4,no,,Left side recipe,4,3,5,4,no,,Right side recipe,5,4,5,4,no,8340658
f:q,35-45:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Monthly:q,Weekly:q,4:q,Lose weight:q,Good:q,no:q,low:q,no:q,no:q,,https://ricette.giallozafferano.it/Ravioli-di-pesce.html,https://ricette.giallozafferano.it/Penne-al-baffo.html,https://ricette.giallozafferano.it/Lonza-di-maiale-ripiena.html,https://ricette.giallozafferano.it/Salmone-croccante.html,https://ricette.giallozafferano.it/Biscotti-della-fortuna.html,https://ricette.giallozafferano.it/Tiramisu.html,Right side recipe,5,1,1,1,no,,None of these two,,,,,,,Left side recipe,5,1,1,1,no,3232851
m:q,55-65:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Daily:q,4:q,Lose weight:q,Good:q,high:q,high:q,no:q,no:q,-glutenfree--lownickel-,https://ricette.giallozafferano.it/Stracciatella-alla-romana.html,https://ricette.giallozafferano.it/Lasagne-alla-Bolognese.html,https://ricette.giallozafferano.it/Pollo-arrosto.html,https://ricette.giallozafferano.it/Vitello-tonnato-alla-maniera-antica.html,https://ricette.giallozafferano.it/Castagne-al-forno.html,https://ricette.giallozafferano.it/Crepes-dolci-e-salate-ricetta-base.html,Left side recipe,5,5,3,5,no,,Left side recipe,5,5,5,5,no,,Left side recipe,5,5,3,5,no,3918027
f:q,35-45:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Monthly:q,Daily:q,4:q,No goals:q,Good:q,low:q,low:q,no:q,no:q,-vegetarian-,https://ricette.giallozafferano.it/Zuppa-di-ceci-e-zucca.html,https://ricette.giallozafferano.it/Lasagne-alla-Bolognese.html,https://ricette.giallozafferano.it/Cipolle-ripiene.html,https://ricette.giallozafferano.it/Polpette-di-verdura.html,https://ricette.giallozafferano.it/Profiteroles-al-cioccolato-bianco.html,https://ricette.giallozafferano.it/Sacher-torte.html,Left side recipe,4,5,4,5,no,,Right side recipe,5,3,2,2,no,,Left side recipe,4,4,1,2,no,4662811
m:q,45-55:q,Standard Weight (BMI 19-22.9):q,Public company staff:q,Daily:q,Daily:q,5:q,Lose weight:q,Good:q,no:q,low:q,no:q,no:q,-lactosefree-,https://ricette.giallozafferano.it/Couscous-alle-verdure.html,https://ricette.giallozafferano.it/Spaghetti-con-crema-di-burrata-e-melanzane.html,https://ricette.giallozafferano.it/Polpette-di-verdura.html,https://ricette.giallozafferano.it/Polpettine-di-tonno-e-ricotta.html,https://ricette.giallozafferano.it/Zelten.html,https://ricette.giallozafferano.it/Pancakes-allo-sciroppo-d-acero.html,Left side recipe,5,5,5,5,no,,Right side recipe,5,5,5,5,no,,Left side recipe,5,5,5,5,no,8339523
f:q,35-45:q,Class II obesity (BMI ≥30.0):q,Public company staff:q,Weekly:q,Daily:q,5:q,Lose weight:q,Neutral:q,no:q,low:q,yes:q,yes:q,,https://ricette.giallozafferano.it/Zuppa-di-fave-piselli-e-carciofi.html,https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,https://ricette.giallozafferano.it/Seppie-con-piselli.html,https://ricette.giallozafferano.it/Vitello-tonnato-alla-maniera-antica.html,https://ricette.giallozafferano.it/Casetta-di-pan-di-spezie.html,,None of these two,,,,,,,None of these two,,,,,,,None of these two,,,,,,6708434
f:q,45-55:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Rarely:q,Weekly:q,3:q,Lose weight:q,Neutral:q,low:q,low:q,yes:q,yes:q,,https://ricette.giallozafferano.it/Risotto-alla-pescatora.html,https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,https://ricette.giallozafferano.it/Peperoni-ripieni-di-carne-e-salsiccia.html,https://ricette.giallozafferano.it/Pollo-alle-mandorle.html,https://ricette.giallozafferano.it/Fiocchi-di-neve.html,https://ricette.giallozafferano.it/Dorayaki.html,Right side recipe,4,4,3,4,no,,Right side recipe,5,4,4,4,no,,Right side recipe,3,3,3,5,no,8571607
f:q,35-45:q,Standard Weight (BMI 19-22.9):q,Public company staff:q,Rarely:q,Daily:q,3:q,Lose weight:q,Good:q,no:q,low:q,no:q,no:q,,https://ricette.giallozafferano.it/Insalata-di-riso-al-profumo-di-mare.html,https://ricette.giallozafferano.it/Lasagne-alla-Bolognese.html,https://ricette.giallozafferano.it/Ossibuchi-alla-milanese.html,https://ricette.giallozafferano.it/Ossibuchi-alla-milanese.html,https://ricette.giallozafferano.it/Pan-di-Spagna.html,https://ricette.giallozafferano.it/Tortino-di-cioccolato-con-cuore-fondente.html,Right side recipe,5,2,2,2,no,,None of these two,,,,,,,None of these two,,,,,,5607003
f:q,25-35:q,Standard Weight (BMI 19-22.9):q,Public company staff:q,Daily:q,Daily:q,3:q,Gain weight:q,Good:q,no:q,low:q,yes:q,yes:q,-vegetarian-,https://ricette.giallozafferano.it/Gnocchi-alla-romana.html,https://ricette.giallozafferano.it/Pasta-al-forno.html,https://ricette.giallozafferano.it/Seitan-burger.html,https://ricette.giallozafferano.it/Polpettine-di-tonno-e-ricotta.html,https://ricette.giallozafferano.it/Pan-di-Spagna.html,https://ricette.giallozafferano.it/Muffin-con-gocce-di-cioccolato.html,Right side recipe,5,5,4,1,no,,Left side recipe,5,4,2,1,no,,Right side recipe,5,1,5,1,no,7759879
f:q,25-35:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Weekly:q,3:q,No goals:q,Good:q,no:q,high:q,yes:q,no:q,,https://ricette.giallozafferano.it/Couscous-alla-marocchina.html,https://ricette.giallozafferano.it/Spaghetti-alle-vongole.html,https://ricette.giallozafferano.it/Peperoni-ripieni-di-carne-e-salsiccia.html,,,,Left side recipe,5,3,3,3,no,It sounds delicious and I like lamb and don't like clams. ,Left side recipe,4,5,3,4,yes,There wasn't a recipe on the right side; it said None of these two,,,,,,7621437
m:q,35-45:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Rarely:q,Daily:q,3:q,Lose weight:q,Good:q,no:q,high:q,no:q,no:q,-lactosefree-,https://ricette.giallozafferano.it/Risotto-alla-pescatora.html,https://ricette.giallozafferano.it/Spaghetti-con-crema-di-burrata-e-melanzane.html,https://ricette.giallozafferano.it/Carpaccio-di-polpo.html,https://ricette.giallozafferano.it/Spezzatino-di-vitello-con-patate.html,https://ricette.giallozafferano.it/Occhi-di-Santa-Lucia.html,https://ricette.giallozafferano.it/Dorayaki.html,Right side recipe,4,4,4,4,no,,Right side recipe,5,3,3,3,no,,Left side recipe,4,3,3,3,no,3216310
f:q,55-65:q,Class I obesity (BMI 25.0–29.9):q,Self employed:q,Monthly:q,Weekly:q,3:q,Lose weight:q,Neutral:q,low:q,low:q,no:q,yes:q,-vegetarian-,,,,,,,None of these two,,,,,,,None of these two,,,,,,,None of these two,,,,,,5600971
f:q,<25:q,Standard Weight (BMI 19-22.9):q,Unemployed:q,Rarely:q,Daily:q,3:q,No goals:q,Good:q,no:q,low:q,yes:q,no:q,-vegetarian--lactosefree-,https://ricette.giallozafferano.it/Lagane-e-ceci.html,https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,https://ricette.giallozafferano.it/Uova-in-camicia.html,https://ricette.giallozafferano.it/Saltimbocca-alla-Romana.html,https://ricette.giallozafferano.it/Meringa-impasto-base.html,https://ricette.giallozafferano.it/Crepes-dolci-e-salate-ricetta-base.html,Left side recipe,4,3,1,4,yes,,None of these two,,,,,,,None of these two,,,,,,5112833
f:q,35-45:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Weekly:q,Daily:q,4:q,Lose weight:q,Neutral:q,no:q,high:q,yes:q,no:q,,https://ricette.giallozafferano.it/Ravioli-di-pesce.html,https://ricette.giallozafferano.it/Spaghetti-Cacio-e-Pepe.html,https://ricette.giallozafferano.it/Lonza-di-maiale-ripiena.html,https://ricette.giallozafferano.it/Ossibuchi-alla-milanese.html,https://ricette.giallozafferano.it/Macarons.html,https://ricette.giallozafferano.it/Torta-rustica-di-mele.html,Right side recipe,2,3,3,4,no,I don’t like fish,Right side recipe,2,2,2,1,yes,I don’t eat pork,Right side recipe,5,3,2,4,no,3807185
f:q,35-45:q,Overweight (BMI 23.0–24.9):q,Private company staff:q,Rarely:q,Monthly:q,3:q,Gain weight:q,Good:q,no:q,low:q,yes:q,no:q,-light-,,,,,,,Right side recipe,4,4,4,3,yes,,Right side recipe,5,4,4,4,yes,,Left side recipe,4,4,5,3,no,3935672
f:q,35-45:q,Overweight (BMI 23.0–24.9):q,Public company staff:q,Daily:q,Daily:q,5:q,Lose weight:q,Good:q,no:q,low:q,no:q,no:q,,https://ricette.giallozafferano.it/Spaghetti-alla-Carbonara.html,https://ricette.giallozafferano.it/Penne-al-baffo.html,https://ricette.giallozafferano.it/Zucchine-ripiene-vegetariane.html,https://ricette.giallozafferano.it/Salmone-croccante.html,https://ricette.giallozafferano.it/Uovo-di-Pasqua-al-cioccolato-fondente-e-arachidi.html,https://ricette.giallozafferano.it/Muffin-con-gocce-di-cioccolato.html,Right side recipe,5,1,1,3,no,The Feather with a moub looks tasty!,Left side recipe,5,5,3,2,no,I love stuffed zucchini!,Right side recipe,5,2,2,5,no,I love chocolate chip muffins4418023
f:q,55-65:q,Class I obesity (BMI 25.0–29.9):q,Public company staff:q,Monthly:q,Daily:q,3:q,Lose weight:q,Good:q,low:q,low:q,no:q,no:q,-vegetarian-,https://ricette.giallozafferano.it/Zafferano-e-Riso-alla-milanese-D-O.html,https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,https://ricette.giallozafferano.it/Hamburger-vegetariano.html,https://ricette.giallozafferano.it/Salmone-croccante.html,https://ricette.giallozafferano.it/Savoiardi.html,https://ricette.giallozafferano.it/Tiramisu.html,Right side recipe,5,3,3,3,no,,Right side recipe,5,5,4,4,no,,Right side recipe,5,1,1,2,no,9898444
m:q,55-65:q,Overweight (BMI 23.0–24.9):q,Public company staff:q,Weekly:q,Daily:q,5:q,No goals:q,Good:q,high:q,low:q,yes:q,no:q,,https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,https://ricette.giallozafferano.it/Spaghetti-alle-vongole.html,https://ricette.giallozafferano.it/Spezzatino-di-vitello-con-patate.html,https://ricette.giallozafferano.it/Polpette-di-verdura.html,https://ricette.giallozafferano.it/Uovo-di-pasqua-al-cioccolato-al-latte-e-nocciole.html,https://ricette.giallozafferano.it/Dorayaki.html,Left side recipe,4,3,1,3,no,my gf doesn't like clams much,Left side recipe,5,3,1,2,no,n/a,Left side recipe,5,1,1,1,no,n/a1328690
m:q,25-35:q,Standard Weight (BMI 19-22.9):q,Private company staff:q,Rarely:q,Daily:q,3:q,No goals:q,Good:q,low:q,low:q,no:q,no:q,,https://ricette.giallozafferano.it/Crema-di-zucchine-trombetta-e-calamari.html,https://ricette.giallozafferano.it/Penne-al-baffo.html,https://ricette.giallozafferano.it/Bastoncini-di-pesce.html,https://ricette.giallozafferano.it/Salmone-croccante.html,https://ricette.giallozafferano.it/Fiocchi-di-neve.html,https://ricette.giallozafferano.it/Pancakes-allo-sciroppo-d-acero.html,Right side recipe,4,3,1,1,no,,Right side recipe,5,4,2,1,no,,Left side recipe,4,2,1,1,no,3555571
f:q,35-45:q,Overweight (BMI 23.0–24.9):q,Unemployed:q,Daily:q,Daily:q,4:q,No goals:q,Good:q,low:q,low:q,yes:q,yes:q,,https://ricette.giallozafferano.it/Ravioli-alla-crema-di-formaggio-e-uova.html,https://ricette.giallozafferano.it/Spaghetti-con-crema-di-burrata-e-melanzane.html,https://ricette.giallozafferano.it/Galantina-di-faraona.html,https://ricette.giallozafferano.it/Polpette-al-sugo.html,https://ricette.giallozafferano.it/Pasta-per-choux.html,https://ricette.giallozafferano.it/Tiramisu.html,Left side recipe,4,4,4,3,no,,Right side recipe,4,2,2,5,no,,Left side recipe,2,3,2,4,no,4253702
